timestamp,session_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,temp_sensor_5,temp_sensor_6,temp_sensor_7,temp_sensor_8,temp_sensor_9,temp_sensor_10,temp_sensor_11,temp_sensor_12,temp_hotplate1,temp_hotplate2,bmpTemperature_internal,bmpTemperature_external,bmpPressure_internal,bmpPressure_external,dhtTemperature_internal,dhtTemperature_external,dhtHumidity_internal,dhtHumidity_external,target_temp_1,target_temp_2,fan_speed_1,fan_speed_2,fan_speed_3,fan_speed_4,hot_plate_1,hot_plate_2,flow_rate_1,flow_rate_2,flow_rate_3,flow_rate_4,cn2_row1_500,cn2_row1_300,cn2_row2_500,cn2_row2_300,cn2_optical,image_filename
2026-05-18T11:31:23.663784,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.375,22.75,23.5,23.25,23.25,23.5,24.0,24.75,24.5,27.12,26.32,945.5203,946.0911,-273.0,25.9,0.0,35.9,100.0,100.0,255,255,255,255,True,True,0.401474,-0.049852,0.322193,0.044443,1.5485734400537575e-13,9.674943881185475e-14,4.3015928890382153e-13,9.674943881185475e-14,,camera_20260518_113123_938.png
2026-05-18T11:31:25.223417,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.375,22.75,23.5,23.0,23.25,23.5,24.0,24.75,24.5,27.07,26.32,945.4755,946.1013,24.4,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.46257,-0.381798,0.354302,0.044443,1.5484266966225496e-13,9.674027079679556e-14,4.3011852683959707e-13,3.8696108318718224e-13,,camera_20260518_113125_224.png
2026-05-18T11:31:26.263350,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.3125,22.75,23.5,23.25,23.25,23.5,24.0,24.75,24.5,27.05,26.32,945.4408,946.1161,24.4,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.46257,-0.069285,0.273008,-0.2063,1.5483130407522706e-13,9.673316997652913e-14,3.4837043416926084e-13,9.673316997652913e-14,,camera_20260518_113126_264.png
2026-05-18T11:31:27.303294,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.3125,22.75,23.5,23.25,23.25,23.5,24.0,24.75,24.5,27.06,26.3,945.4963,946.0598,24.4,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.578911,0.044856,0.222567,0.17794,1.5489085584696367e-13,9.677037583546191e-14,3.4850442565566823e-13,9.677037583546191e-14,,camera_20260518_113127_304.png
2026-05-18T11:31:28.344672,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.375,22.75,23.5,23.25,23.25,23.5,24.0,24.75,24.5,24.48,139.11,1300.291,946.0873,24.4,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.550532,-0.108659,0.289542,0.44002,1.5891284020888398e-13,9.9283170643e-14,4.414245561357888e-13,9.9283170643e-14,,camera_20260518_113128_345.png
2026-05-18T11:31:29.384196,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.375,22.75,23.5,23.0,23.25,23.5,24.0,24.75,24.5,24.47,139.11,1300.271,946.0897,24.4,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.507092,0.063313,0.338316,0.202749,1.5893500546078132e-13,9.929701871521099e-14,4.4148612627994805e-13,3.9718807486084397e-13,,camera_20260518_113129_385.png
2026-05-18T11:31:30.421762,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.3125,22.75,23.5,23.25,23.25,23.5,24.0,24.75,24.5,24.45,-98.27,1300.271,946.0574,24.4,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.592931,-0.011482,0.416938,0.126488,1.5896687925007258e-13,9.931693234117782e-14,3.576754783126633e-13,9.931693234117782e-14,,camera_20260518_113130_423.png
2026-05-18T11:31:31.465889,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.3125,22.75,23.5,23.0,23.25,23.5,24.0,24.75,24.5,24.46,139.11,1300.289,946.0731,24.4,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.305936,-0.189466,0.38588,0.381248,1.5895079003385192e-13,9.930688036301515e-14,3.576392775761668e-13,3.972275214520606e-13,,camera_20260518_113131_467.png
2026-05-18T11:31:32.505427,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.3125,22.75,23.5,23.0,23.25,23.5,24.0,24.75,24.5,24.46,139.11,1300.291,946.0798,24.4,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.38588,-0.230925,0.273008,0.250612,1.5895304139067464e-13,9.930828693181924e-14,3.5764434312901795e-13,3.9723314772727696e-13,,camera_20260518_113132_506.png
2026-05-18T11:31:33.546160,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.3125,22.75,23.5,23.0,23.25,23.5,24.0,24.75,24.5,24.47,139.11,1300.268,946.0964,24.4,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.416938,-0.049852,0.305936,0.594381,1.5893725655453526e-13,9.929842511965894e-14,3.576088272477043e-13,3.971937004786358e-13,,camera_20260518_113133_547.png
2026-05-18T11:31:34.587738,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.375,22.75,23.5,23.25,23.25,23.5,24.0,24.75,24.5,27.11,26.3,945.5201,946.103,24.4,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.322193,-0.169003,0.222567,0.226965,1.5489865375958622e-13,9.67752476978523e-14,4.302740382210728e-13,9.67752476978523e-14,,camera_20260518_113134_589.png
2026-05-18T11:31:35.627042,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.375,22.75,23.5,23.0,23.25,23.5,24.0,24.75,24.5,24.46,-12.83,917.6115,946.0861,24.5,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.564779,-0.108659,0.432276,0.07246,1.495309174219625e-13,9.342167424164564e-14,4.1536365950545144e-13,3.7368669696658254e-13,,camera_20260518_113135_628.png
2026-05-18T11:31:36.667449,session_2026-05-18T06-01-23-053Z,23.375,23.0,23.6875,23.4375,23.5,23.3125,22.75,23.5,23.0,23.25,23.5,24.0,24.75,24.5,27.13,26.29,945.4924,946.0795,24.5,-273.0,39.4,35.9,100.0,100.0,255,255,255,255,True,True,0.521689,-0.069285,0.322193,0.318243,1.5491026965908712e-13,9.678250490457522e-14,3.48548106732946e-13,3.871300196183009e-13,,camera_20260518_113136_670.png
